First Name,Last Name,Team Name,Team Nickname,Aggression,Bravery,Determination,Teamplayer,Leadership,Temperament,Professionalism,Mental Toughness,Goalie Stamina,Acceleration,Agility,Balance,Speed,Stamina,Strength,Fighting,Screening,Getting Open,Passing,Puck Handling,Shooting Accuracy,Shooting Range,Offensive Read,Checking,Faceoffs,Hitting,Positioning,Shot Blocking,Stickchecking,Defensive Read,G Positioning,G Passing,G Pokecheck,Blocker,Glove,Rebound,Recovery,G Puckhandling,Low Shots,G Skating,Reflexes,TPE
Braden,Schneider,Brandon,Wheat Kings,11,14,0,0,0,0,0,1,1,14,12,15,14,14,14,7,6,11,14,15,8,16,12,12,6,12,14,11,12,14,1,1,1,1,1,1,1,1,1,1,1,763
Ridly,Greig,Brandon,Wheat Kings,11,14,0,0,0,0,0,1,1,13,13,12,13,12,11,6,11,11,13,13,12,4,13,12,12,11,11,6,12,11,1,1,1,1,1,1,1,1,1,1,1,497
Vincent,Iorio,Brandon,Wheat Kings,8,13,0,0,0,0,0,1,1,12,11,13,11,12,13,6,4,9,13,13,7,13,11,11,6,12,12,12,13,12,1,1,1,1,1,1,1,1,1,1,1,446
Nolan,Ritchie,Brandon,Wheat Kings,11,13,0,0,0,0,0,1,1,12,13,10,12,11,10,5,11,12,13,14,12,3,12,10,12,10,12,6,10,11,1,1,1,1,1,1,1,1,1,1,1,431
Jake,Chiasson,Brandon,Wheat Kings,10,12,0,0,0,0,0,1,1,12,12,12,13,11,12,5,12,12,12,13,12,4,12,10,9,11,11,5,11,11,1,1,1,1,1,1,1,1,1,1,1,412
Rylan,Thiessen,Brandon,Wheat Kings,8,11,0,0,0,0,0,1,1,10,9,11,11,11,11,5,6,7,11,11,6,12,10,11,1,9,11,13,12,11,1,1,1,1,1,1,1,1,1,1,1,282
Atley,Calvert,Moose Jaw,Warriors,8,9,0,0,0,0,0,1,1,11,10,10,10,9,9,4,10,10,10,10,11,2,10,8,7,8,10,4,10,9,1,1,1,1,1,1,1,1,1,1,1,180
Martin,Lang,Moose Jaw,Warriors,8,10,0,0,0,0,0,1,1,13,13,12,13,12,11,5,12,13,12,13,14,4,13,10,9,10,11,5,12,11,1,1,1,1,1,1,1,1,1,1,1,450
Bryden,Kiesman,Moose Jaw,Warriors,8,10,0,0,0,0,0,1,1,10,10,10,10,10,9,4,10,9,9,11,10,2,9,10,7,10,11,4,10,11,1,1,1,1,1,1,1,1,1,1,1,199
Kade,Runke,Moose Jaw,Warriors,11,11,0,0,0,0,0,1,1,9,9,10,10,9,9,7,11,10,9,10,11,2,10,10,7,10,8,4,9,8,1,1,1,1,1,1,1,1,1,1,1,189
Chase,Hartje,Moose Jaw,Warriors,8,11,0,0,0,0,0,1,1,11,11,10,10,11,12,6,5,10,12,14,7,14,12,11,4,11,11,10,12,10,1,1,1,1,1,1,1,1,1,1,1,364
Tate,Popple,Moose Jaw,Warriors,9,11,0,0,0,0,0,1,1,11,12,10,11,11,10,7,11,11,11,11,11,4,12,11,11,10,11,5,11,12,1,1,1,1,1,1,1,1,1,1,1,321
Logan,Doust,Moose Jaw,Warriors,9,11,0,0,0,0,0,1,1,10,11,11,11,10,12,6,11,11,11,11,11,3,12,10,11,9,11,5,11,12,1,1,1,1,1,1,1,1,1,1,1,310
Kyle,Crosbie,Moose Jaw,Warriors,11,9,0,0,0,0,0,1,1,10,10,10,11,11,10,8,11,11,12,12,12,3,11,9,12,9,11,5,11,10,1,1,1,1,1,1,1,1,1,1,1,301
Nolan,Jones,Moose Jaw,Warriors,12,13,0,0,0,0,0,1,1,9,8,10,10,11,11,10,5,7,13,13,6,13,11,12,4,12,10,10,11,10,1,1,1,1,1,1,1,1,1,1,1,343
Alek,Sukunda,Moose Jaw,Warriors,11,12,0,0,0,0,0,1,1,9,8,10,9,10,10,7,5,7,9,10,6,11,8,11,1,11,11,11,9,9,1,1,1,1,1,1,1,1,1,1,1,207
Brock,Gould,Moose Jaw,Warriors,6,1,0,0,0,0,0,11,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,8,9,9,9,11,11,9,11,10,12,168
Cayde,Augustine,Moose Jaw,Warriors,11,13,0,0,0,0,0,1,1,10,9,11,10,11,11,8,3,5,11,11,4,11,9,10,2,10,8,10,9,8,1,1,1,1,1,1,1,1,1,1,1,229
Eric,Alarie,Moose Jaw,Warriors,6,8,0,0,0,0,0,1,1,11,11,11,11,10,11,4,11,11,11,12,12,3,11,9,11,7,11,5,11,9,1,1,1,1,1,1,1,1,1,1,1,270
Owen,Hardy,Moose Jaw,Warriors,10,13,0,0,0,0,0,1,1,11,11,13,11,11,13,8,12,11,10,12,12,4,12,11,13,10,11,5,11,12,1,1,1,1,1,1,1,1,1,1,1,413
Carson,Sass,Moose Jaw,Warriors,10,12,0,0,0,0,0,1,1,10,9,11,11,11,12,9,6,9,11,12,7,15,11,11,5,10,11,10,12,11,1,1,1,1,1,1,1,1,1,1,1,351
Boston,Bilous,Moose Jaw,Warriors,9,1,0,0,0,0,0,12,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,8,11,11,10,10,9,9,11,11,12,204
Garrett,Wright,Moose Jaw,Warriors,7,9,0,0,0,0,0,1,1,10,10,10,10,10,10,4,10,10,10,11,10,3,10,9,6,10,11,4,10,10,1,1,1,1,1,1,1,1,1,1,1,201
Daemon,Hunt,Moose Jaw,Warriors,8,10,0,0,0,0,0,1,1,11,10,11,11,10,12,5,5,10,13,13,7,13,13,9,4,9,11,10,11,10,1,1,1,1,1,1,1,1,1,1,1,316
Ryder,Korczak,Moose Jaw,Warriors,9,11,0,0,0,0,0,1,1,12,13,11,12,11,10,4,9,11,10,12,11,4,12,10,12,9,10,5,10,12,1,1,1,1,1,1,1,1,1,1,1,329
Cory,King,Moose Jaw,Warriors,8,10,0,0,0,0,0,1,1,10,9,10,10,11,9,4,2,8,11,11,7,13,11,9,4,9,11,10,11,9,1,1,1,1,1,1,1,1,1,1,1,223
Jackson,Berry,Moose Jaw,Warriors,5,1,0,0,0,0,0,10,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,8,8,8,10,10,8,10,9,11,111
Calder,Anderson,Moose Jaw,Warriors,8,9,0,0,0,0,0,1,1,10,11,10,10,10,9,3,9,8,12,11,10,1,12,7,10,7,9,4,10,9,1,1,1,1,1,1,1,1,1,1,1,199
Cole,Jordan,Moose Jaw,Warriors,9,11,0,0,0,0,0,1,1,11,10,11,11,12,10,5,3,8,11,12,6,12,11,10,4,11,11,10,12,10,1,1,1,1,1,1,1,1,1,1,1,290
Braden,Miller,Moose Jaw,Warriors,7,9,0,0,0,0,0,1,1,11,10,11,11,11,11,5,5,7,11,11,5,11,10,11,1,9,12,13,13,11,1,1,1,1,1,1,1,1,1,1,1,286
Jeremy,Masella,Prince Albert,Raiders,13,12,0,0,0,0,0,1,1,10,10,12,9,11,15,9,7,7,12,11,6,13,10,11,5,10,12,11,14,9,1,1,1,1,1,1,1,1,1,1,1,400
Kaiden,Guhle,Prince Albert,Raiders,11,14,0,0,0,0,0,1,1,14,12,14,12,12,11,6,6,10,12,14,7,15,11,12,6,12,11,11,12,12,1,1,1,1,1,1,1,1,1,1,1,538
Reece,Vitelli,Prince Albert,Raiders,6,9,0,0,0,0,0,1,1,12,14,11,12,11,8,5,11,11,11,12,12,4,11,11,8,10,13,6,12,12,1,1,1,1,1,1,1,1,1,1,1,362
Alexei,Protas,Prince Albert,Raiders,3,11,0,0,0,0,0,1,1,12,11,14,13,13,14,3,14,12,14,14,12,4,15,13,13,10,13,6,15,14,1,1,1,1,1,1,1,1,1,1,1,682
Daniil,Stepanov,Prince Albert,Raiders,4,10,0,0,0,0,0,1,1,11,11,10,12,11,9,3,11,10,11,12,11,3,10,10,10,7,12,5,11,10,1,1,1,1,1,1,1,1,1,1,1,269
Michael,Horon,Prince Albert,Raiders,9,10,0,0,0,0,0,1,1,10,12,11,11,11,10,6,11,11,11,11,12,3,11,8,11,9,11,5,11,9,1,1,1,1,1,1,1,1,1,1,1,280
Matthew,Culling,Prince Albert,Raiders,8,9,0,0,0,0,0,1,1,10,10,11,11,11,10,5,10,11,11,11,11,3,11,7,10,7,10,4,10,8,1,1,1,1,1,1,1,1,1,1,1,223
Remy,Aquilon,Prince Albert,Raiders,9,10,0,0,0,0,0,1,1,11,10,11,10,10,11,5,6,7,11,12,5,12,9,12,4,10,12,11,13,11,1,1,1,1,1,1,1,1,1,1,1,294
Spencer,Moe,Prince Albert,Raiders,6,11,0,0,0,0,0,1,1,12,14,11,12,12,10,5,11,11,13,12,12,4,12,11,10,11,12,7,12,12,1,1,1,1,1,1,1,1,1,1,1,416
Justin,Nachbaur,Prince Albert,Raiders,12,13,0,0,0,0,0,1,1,10,10,12,10,10,14,8,13,11,12,12,12,4,11,11,8,11,13,6,11,12,1,1,1,1,1,1,1,1,1,1,1,420
Max,Paddock,Prince Albert,Raiders,7,1,0,0,0,0,0,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,12,11,12,10,11,10,11,10,12,230
Brayden,Watts,Prince Albert,Raiders,11,8,0,0,0,0,0,1,1,11,11,12,11,11,12,8,12,12,11,12,13,5,12,11,10,10,12,7,12,12,1,1,1,1,1,1,1,1,1,1,1,392
Zack,Hayes,Prince Albert,Raiders,13,13,0,0,0,0,0,1,1,9,9,12,10,11,14,10,5,8,11,13,7,13,10,12,5,13,11,12,12,11,1,1,1,1,1,1,1,1,1,1,1,418
Carter,Serhyenko,Prince Albert,Raiders,5,1,0,0,0,0,0,10,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,7,7,7,9,9,7,9,8,10,75
Ozzy,Wiesblatt,Prince Albert,Raiders,10,11,0,0,0,0,0,1,1,13,13,12,13,12,10,6,9,12,15,15,13,4,14,10,9,11,10,5,10,9,1,1,1,1,1,1,1,1,1,1,1,477
Eric,Pearce,Prince Albert,Raiders,9,11,0,0,0,0,0,1,1,11,11,12,11,11,12,5,12,12,9,10,13,5,10,10,13,9,11,5,11,11,1,1,1,1,1,1,1,1,1,1,1,339
Ilya,Usov,Prince Albert,Raiders,9,11,0,0,0,0,0,1,1,11,11,11,11,12,11,5,11,11,11,11,11,4,12,11,11,9,12,6,11,12,1,1,1,1,1,1,1,1,1,1,1,333
Evan,Herman,Prince Albert,Raiders,7,8,0,0,0,0,0,1,1,9,9,9,9,9,8,3,9,9,9,9,10,1,9,6,9,6,9,3,9,7,1,1,1,1,1,1,1,1,1,1,1,103
Landon,Kosior,Prince Albert,Raiders,8,10,0,0,0,0,0,1,1,9,8,9,9,10,8,3,2,7,10,11,5,11,10,9,2,9,9,8,10,9,1,1,1,1,1,1,1,1,1,1,1,147
Tyson,Laventure,Prince Albert,Raiders,7,9,0,0,0,0,0,1,1,10,10,10,11,11,10,4,9,9,9,10,9,2,9,9,6,9,10,4,9,10,1,1,1,1,1,1,1,1,1,1,1,166
Nolan,Allan,Prince Albert,Raiders,9,12,0,0,0,0,0,1,1,12,11,12,12,12,11,5,5,10,12,13,7,14,12,11,5,12,12,11,13,12,1,1,1,1,1,1,1,1,1,1,1,434
Nikita,Sedov,Regina,Pats,9,11,0,0,0,0,0,1,1,12,11,12,12,13,13,6,4,10,14,13,8,15,13,10,6,11,12,11,12,10,1,1,1,1,1,1,1,1,1,1,1,466
Carter,Massier,Regina,Pats,12,12,0,0,0,0,0,1,1,10,10,11,11,10,10,8,12,12,11,12,12,3,12,12,9,12,10,6,11,10,1,1,1,1,1,1,1,1,1,1,1,357
Steven,Zonneveld,Regina,Pats,11,13,0,0,0,0,0,1,1,10,9,11,10,11,11,8,3,6,11,11,4,12,9,12,4,12,10,11,11,10,1,1,1,1,1,1,1,1,1,1,1,293
Kyle,Walker,Regina,Pats,11,10,0,0,0,0,0,1,1,10,9,10,10,12,11,7,4,8,11,13,7,13,11,10,3,10,11,10,11,10,1,1,1,1,1,1,1,1,1,1,1,286
Danton,Belluk,Regina,Pats,5,1,0,0,0,0,0,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,10,9,10,10,10,9,10,10,11,139
Cale,Sanders,Regina,Pats,8,9,0,0,0,0,0,1,1,10,10,10,10,10,9,4,9,9,9,9,10,1,9,9,12,9,11,6,11,10,1,1,1,1,1,1,1,1,1,1,1,192
Ryker,Evans,Regina,Pats,11,12,0,0,0,0,0,1,1,9,8,10,9,10,10,7,5,7,13,13,6,13,11,12,4,12,10,11,11,10,1,1,1,1,1,1,1,1,1,1,1,308
Donovan,Buskey,Regina,Pats,7,1,0,0,0,0,0,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,9,12,11,11,11,11,10,10,10,11,217
Carson,Denomie,Regina,Pats,11,10,0,0,0,0,0,1,1,11,10,11,11,11,12,7,11,10,11,11,11,4,11,11,10,10,13,7,11,11,1,1,1,1,1,1,1,1,1,1,1,323
Riley,Krane,Regina,Pats,12,11,0,0,0,0,0,1,1,9,10,11,10,12,10,8,12,10,10,11,11,3,10,10,11,11,10,5,10,10,1,1,1,1,1,1,1,1,1,1,1,288
Austin,Pratt,Regina,Pats,8,13,0,0,0,0,0,1,1,12,10,13,12,12,14,6,12,12,12,12,12,5,13,11,12,10,12,6,12,11,1,1,1,1,1,1,1,1,1,1,1,467
Robbie,Holmes,Regina,Pats,10,11,0,0,0,0,0,1,1,11,10,12,11,12,13,7,13,11,11,12,10,4,12,12,9,10,12,7,12,11,1,1,1,1,1,1,1,1,1,1,1,382
Zach,Wytnick,Regina,Pats,9,12,0,0,0,0,0,1,1,13,13,12,11,13,12,5,6,11,14,14,8,15,13,11,7,10,11,12,12,12,1,1,1,1,1,1,1,1,1,1,1,516
Logan,Nijhoff,Regina,Pats,8,9,0,0,0,0,0,1,1,10,11,9,10,11,11,6,10,12,11,12,11,4,11,10,8,9,12,6,12,10,1,1,1,1,1,1,1,1,1,1,1,275
Carter,Chorney,Regina,Pats,9,10,0,0,0,0,0,1,1,11,10,11,10,11,12,6,11,11,12,12,12,4,11,9,9,10,10,6,11,10,1,1,1,1,1,1,1,1,1,1,1,294
Jakob,Brook,Regina,Pats,12,12,0,0,0,0,0,1,1,10,10,11,12,11,11,9,11,10,9,10,11,2,10,10,7,10,8,4,9,8,1,1,1,1,1,1,1,1,1,1,1,257
Cole,Carrier,Regina,Pats,8,10,0,0,0,0,0,1,1,10,10,11,11,11,10,5,10,9,9,10,10,2,10,8,9,7,9,3,9,9,1,1,1,1,1,1,1,1,1,1,1,182
Drew,Englot,Regina,Pats,11,12,0,0,0,0,0,1,1,10,10,11,10,10,11,8,12,9,10,10,10,3,9,11,9,11,10,4,9,9,1,1,1,1,1,1,1,1,1,1,1,250
Cole,Dubinsky,Regina,Pats,12,12,0,0,0,0,0,1,1,9,8,10,9,10,10,7,12,9,12,12,10,2,13,10,11,10,9,4,8,8,1,1,1,1,1,1,1,1,1,1,1,272
Sloan,Stanick,Regina,Pats,7,9,0,0,0,0,0,1,1,9,9,9,10,10,9,4,9,8,9,10,9,1,8,8,5,8,9,2,8,9,1,1,1,1,1,1,1,1,1,1,1,115
Marcus,Taylor,Regina,Pats,8,11,0,0,0,0,0,1,1,10,10,10,10,12,10,5,2,7,10,11,5,11,10,9,2,9,9,8,10,9,1,1,1,1,1,1,1,1,1,1,1,194
Makai,Mitchell,Regina,Pats,9,11,0,0,0,0,0,1,1,11,10,11,12,12,12,6,5,6,10,10,5,11,9,9,1,7,9,11,10,9,1,1,1,1,1,1,1,1,1,1,1,230
Zack,Smith,Regina,Pats,8,10,0,0,0,0,0,1,1,10,10,11,11,11,10,5,10,10,10,11,10,2,10,9,6,9,10,3,9,10,1,1,1,1,1,1,1,1,1,1,1,208
Jan,Cikhart,Regina,Pats,10,12,0,0,0,0,0,1,1,12,11,13,12,12,13,5,13,12,11,12,13,5,12,9,12,11,12,5,13,10,1,1,1,1,1,1,1,1,1,1,1,452
Kyle,Crnkovic,Saskatoon,Blades,11,13,0,0,0,0,0,1,1,13,14,11,13,11,9,5,9,13,13,13,11,5,13,10,8,9,10,6,9,10,1,1,1,1,1,1,1,1,1,1,1,397
Radek,Kucerík,Saskatoon,Blades,9,11,0,0,0,0,0,1,1,11,10,13,12,13,12,6,4,9,12,13,7,14,12,12,5,12,12,11,13,12,1,1,1,1,1,1,1,1,1,1,1,441
Tristen,Robins,Saskatoon,Blades,9,11,0,0,0,0,0,1,1,11,11,11,11,12,8,6,11,11,11,11,11,3,12,10,10,9,11,5,11,11,1,1,1,1,1,1,1,1,1,1,1,295
Nolan,Maier,Saskatoon,Blades,7,1,0,0,0,0,0,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,11,11,11,11,11,10,12,11,12,248
Evan,Patrician,Saskatoon,Blades,8,10,0,0,0,0,0,1,1,11,11,11,11,10,11,5,11,11,12,12,12,3,11,10,9,10,11,5,11,11,1,1,1,1,1,1,1,1,1,1,1,302
Alex,Morozoff,Saskatoon,Blades,9,10,0,0,0,0,0,1,1,11,11,11,11,10,12,6,11,11,12,12,12,3,11,9,9,10,11,5,11,11,1,1,1,1,1,1,1,1,1,1,1,308
Randen,Schmidt,Saskatoon,Blades,11,12,0,0,0,0,0,1,1,11,10,11,11,11,11,7,6,9,13,13,6,13,12,9,6,10,11,9,11,9,1,1,1,1,1,1,1,1,1,1,1,323
Chase,Wouters,Saskatoon,Blades,8,12,0,0,0,0,0,1,1,13,13,12,13,12,12,7,11,12,13,13,12,5,13,11,11,10,12,7,12,12,1,1,1,1,1,1,1,1,1,1,1,475
Caiden,Daley,Saskatoon,Blades,9,12,0,0,0,0,0,1,1,12,12,13,13,11,12,8,11,11,12,13,11,4,11,12,13,10,12,6,12,13,1,1,1,1,1,1,1,1,1,1,1,454
Zach,Huber,Saskatoon,Blades,10,11,0,0,0,0,0,1,1,10,11,10,11,10,13,7,12,12,11,12,12,5,11,10,12,11,10,7,10,9,1,1,1,1,1,1,1,1,1,1,1,335
Nolan,Kneen,Saskatoon,Blades,11,14,0,0,0,0,0,1,1,13,12,12,13,11,12,9,7,9,11,12,6,14,11,12,6,12,13,12,13,13,1,1,1,1,1,1,1,1,1,1,1,502
Scott,Walford,Saskatoon,Blades,8,12,0,0,0,0,0,1,1,13,12,14,13,12,13,6,6,9,14,14,6,15,13,12,6,12,13,12,14,13,1,1,1,1,1,1,1,1,1,1,1,600
Matt,Sanders,Saskatoon,Blades,7,9,0,0,0,0,0,1,1,10,11,10,10,11,13,2,4,8,12,13,6,13,10,9,4,7,12,12,12,11,1,1,1,1,1,1,1,1,1,1,1,305
Rhett,Rhinehart,Saskatoon,Blades,13,12,0,0,0,0,0,1,1,10,9,12,10,11,13,9,5,9,12,13,7,14,12,12,5,12,10,11,12,10,1,1,1,1,1,1,1,1,1,1,1,407
Kjell,Kjemhus,Saskatoon,Blades,12,12,0,0,0,0,0,1,1,10,11,10,11,10,10,7,12,10,10,11,12,4,11,10,9,12,9,6,10,8,1,1,1,1,1,1,1,1,1,1,1,291
Riley,McKay,Saskatoon,Blades,16,14,0,0,0,0,0,1,1,9,8,10,9,11,14,12,12,10,10,11,11,3,10,12,12,13,10,5,10,11,1,1,1,1,1,1,1,1,1,1,1,455
Aidan,De La Gorgendiere,Saskatoon,Blades,10,13,0,0,0,0,0,1,1,12,13,12,12,12,12,6,5,9,13,13,6,14,12,12,4,10,13,11,12,13,1,1,1,1,1,1,1,1,1,1,1,477
Braden,Plaschewsky,Saskatoon,Blades,12,12,0,0,0,0,0,1,1,11,10,12,11,12,12,9,12,9,12,12,10,2,13,10,11,10,10,5,9,8,1,1,1,1,1,1,1,1,1,1,1,349
Koen,MacInnes,Saskatoon,Blades,6,1,0,0,0,0,0,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,8,10,9,10,10,10,9,10,10,11,142
Colton,Dach,Saskatoon,Blades,11,11,0,0,0,0,0,1,1,11,11,11,10,10,11,7,11,9,10,11,10,3,9,11,7,12,10,4,9,10,1,1,1,1,1,1,1,1,1,1,1,256
Charlie,Wright,Saskatoon,Blades,8,10,0,0,0,0,0,1,1,10,9,10,10,11,9,4,2,7,10,11,5,11,10,9,2,9,9,8,10,9,1,1,1,1,1,1,1,1,1,1,1,171
Marek,Schneider,Saskatoon,Blades,8,10,0,0,0,0,0,1,1,10,9,10,10,11,9,4,2,6,10,11,5,11,9,9,2,9,9,9,10,9,1,1,1,1,1,1,1,1,1,1,1,167
Alex,Moar,Swift Current,Broncos,4,6,0,0,0,0,0,1,1,11,11,10,11,11,8,1,2,7,12,11,6,13,12,8,3,5,10,9,10,9,1,1,1,1,1,1,1,1,1,1,1,217
Isaac,Poulter,Swift Current,Broncos,5,1,0,0,0,0,0,11,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,8,9,9,9,11,11,9,11,10,12,167
Parker,Hendren,Swift Current,Broncos,11,10,0,0,0,0,0,1,1,10,9,10,10,12,11,7,4,9,12,13,8,14,12,10,3,10,10,10,11,10,1,1,1,1,1,1,1,1,1,1,1,316
Aiden,Bulych,Swift Current,Broncos,11,11,0,0,0,0,0,1,1,9,9,10,9,10,9,7,10,7,10,10,8,1,10,9,7,10,8,4,8,8,1,1,1,1,1,1,1,1,1,1,1,161
Matej,Toman,Swift Current,Broncos,9,11,0,0,0,0,0,1,1,12,13,11,12,12,11,5,11,12,11,12,14,5,12,11,11,11,12,5,12,12,1,1,1,1,1,1,1,1,1,1,1,429
Kaleb,Bulych,Swift Current,Broncos,12,12,0,0,0,0,0,1,1,9,9,11,10,11,12,8,5,8,11,12,6,13,11,11,6,12,10,11,11,10,1,1,1,1,1,1,1,1,1,1,1,319
Garrett,Sambrook,Swift Current,Broncos,12,12,0,0,0,0,0,1,1,11,11,12,11,10,12,10,5,8,11,11,6,13,11,11,6,11,10,11,10,11,1,1,1,1,1,1,1,1,1,1,1,338
Brecon,Wood,Swift Current,Broncos,8,10,0,0,0,0,0,1,1,11,11,12,11,11,13,5,11,11,11,11,11,5,10,11,9,10,12,6,11,12,1,1,1,1,1,1,1,1,1,1,1,324
Isaiah,DiLaura,Swift Current,Broncos,6,1,0,0,0,0,0,11,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,8,9,9,9,11,12,9,11,11,13,189
Jake,Kustra,Swift Current,Broncos,13,13,0,0,0,0,0,1,1,11,11,11,11,11,12,7,6,8,11,11,7,14,10,12,5,11,12,11,13,11,1,1,1,1,1,1,1,1,1,1,1,395
Hayden,Ostir,Swift Current,Broncos,6,12,0,0,0,0,0,1,1,12,13,12,13,12,12,5,12,11,13,12,12,4,13,11,12,9,12,6,12,12,1,1,1,1,1,1,1,1,1,1,1,456
Tyler,Smithies,Swift Current,Broncos,7,11,0,0,0,0,0,1,1,12,11,12,11,10,13,4,11,10,11,11,10,4,9,12,9,10,13,6,12,12,1,1,1,1,1,1,1,1,1,1,1,339
Matthew,Benson,Swift Current,Broncos,9,11,0,0,0,0,0,1,1,11,10,12,11,11,13,7,6,9,11,11,6,14,10,11,6,9,12,13,13,11,1,1,1,1,1,1,1,1,1,1,1,364
D-Jay,Jerome,Swift Current,Broncos,9,10,0,0,0,0,0,1,1,11,11,11,11,10,12,7,12,12,10,11,12,4,10,11,12,11,11,6,12,11,1,1,1,1,1,1,1,1,1,1,1,341
Cohner,Saleski,Swift Current,Broncos,11,11,0,0,0,0,0,1,1,10,11,11,11,11,8,6,11,10,11,12,11,3,10,10,7,10,12,5,11,11,1,1,1,1,1,1,1,1,1,1,1,286
Raphael,Pelletier,Swift Current,Broncos,8,9,0,0,0,0,0,1,1,9,10,9,9,9,8,2,7,7,11,10,9,1,11,7,10,7,8,4,9,9,1,1,1,1,1,1,1,1,1,1,1,133
Jordan,Borysiuk,Swift Current,Broncos,8,9,0,0,0,0,0,1,1,10,10,10,10,10,9,4,8,9,9,9,9,1,9,5,8,5,8,2,8,6,1,1,1,1,1,1,1,1,1,1,1,118
Samuel,McGinley,Swift Current,Broncos,12,13,0,0,0,0,0,1,1,10,10,11,11,11,10,7,4,7,11,10,6,13,12,10,4,11,10,10,10,8,1,1,1,1,1,1,1,1,1,1,1,289
Bode,Hagan,Swift Current,Broncos,9,12,0,0,0,0,0,1,1,13,13,10,12,11,10,6,10,10,14,14,11,3,13,10,9,10,12,5,11,12,1,1,1,1,1,1,1,1,1,1,1,413
Kye,Buchanan,Swift Current,Broncos,8,10,0,0,0,0,0,1,1,10,10,10,10,10,9,4,10,10,10,11,10,2,10,10,7,10,11,4,10,11,1,1,1,1,1,1,1,1,1,1,1,214
Orca,Wiesblatt,Calgary,Hitmen,13,13,0,0,0,0,0,1,1,12,13,11,11,12,11,9,12,11,13,13,11,4,13,12,10,13,12,6,11,12,1,1,1,1,1,1,1,1,1,1,1,482
Yegor,Zamula,Calgary,Hitmen,7,12,0,0,0,0,0,1,1,14,14,14,13,13,13,6,8,12,14,15,9,15,14,13,6,12,12,13,15,12,1,1,1,1,1,1,1,1,1,1,1,715
Blake,Allan,Calgary,Hitmen,9,11,0,0,0,0,0,1,1,11,11,11,11,11,10,5,10,10,10,11,10,2,10,10,7,10,11,4,10,11,1,1,1,1,1,1,1,1,1,1,1,251
Conrad,Mitchell,Calgary,Hitmen,11,11,0,0,0,0,0,1,1,10,10,11,10,10,11,8,12,9,11,12,11,4,9,11,7,12,10,4,9,10,1,1,1,1,1,1,1,1,1,1,1,274
Sean,Tschigerl,Calgary,Hitmen,13,13,0,0,0,0,0,1,1,12,13,11,12,11,11,7,12,11,12,13,13,4,13,11,12,10,11,5,11,12,1,1,1,1,1,1,1,1,1,1,1,461
Connor,Gabruch,Calgary,Hitmen,8,10,0,0,0,0,0,1,1,11,11,11,11,11,10,5,11,10,11,12,11,3,10,9,6,10,11,4,10,10,1,1,1,1,1,1,1,1,1,1,1,256
Adam,Kydd,Calgary,Hitmen,11,11,0,0,0,0,0,1,1,9,9,10,10,9,9,7,10,9,8,9,10,1,9,10,7,10,7,4,8,8,1,1,1,1,1,1,1,1,1,1,1,158
Jett,Woo,Calgary,Hitmen,9,13,0,0,0,0,0,1,1,14,13,13,15,12,13,9,7,13,14,14,7,14,12,14,6,13,11,11,13,12,1,1,1,1,1,1,1,1,1,1,1,642
Carson,Focht,Calgary,Hitmen,12,13,0,0,0,0,0,1,1,13,12,13,13,12,12,7,13,12,14,14,12,4,13,13,13,12,12,7,12,11,1,1,1,1,1,1,1,1,1,1,1,586
Riley,Stotts,Calgary,Hitmen,8,11,0,0,0,0,0,1,1,13,12,13,13,12,12,7,13,13,12,13,13,5,12,11,12,10,11,6,11,11,1,1,1,1,1,1,1,1,1,1,1,466
Layne,Toder,Calgary,Hitmen,10,11,0,0,0,0,0,1,1,11,10,11,11,10,12,8,7,11,11,11,8,14,11,10,6,10,10,9,11,11,1,1,1,1,1,1,1,1,1,1,1,314
Josh,Prokop,Calgary,Hitmen,7,10,0,0,0,0,0,1,1,12,13,12,11,11,8,5,12,12,11,11,13,4,11,8,12,9,11,5,11,10,1,1,1,1,1,1,1,1,1,1,1,334
Andrew,Viggars,Calgary,Hitmen,13,11,0,0,0,0,0,1,1,8,8,10,9,10,14,9,6,8,11,12,7,12,9,11,5,11,11,10,11,10,1,1,1,1,1,1,1,1,1,1,1,300
Mark,Kastelic,Calgary,Hitmen,12,13,0,0,0,0,0,1,1,13,11,14,13,13,14,9,15,14,14,14,13,5,15,13,13,11,12,6,13,11,1,1,1,1,1,1,1,1,1,1,1,718
